,DOL Transaction Date,County,Postal Code,week
344,2021-07-21,Pierce,98321,550
345,2021-07-20,Snohomish,98087,550
346,2021-07-23,King,98004,550
347,2021-07-27,Benton,99320,551
348,2021-07-27,Pierce,98391,551
349,2021-07-27,Clark,98682,551
350,2021-08-03,King,98052,552
351,2021-08-03,King,98133,552
352,2021-08-03,King,98074,552
353,2021-08-05,Skagit,98274,552
354,2021-08-05,Klickitat,98672,552
355,2021-08-11,Pierce,98407,553
356,2021-08-13,Snohomish,98036,553
357,2021-08-10,King,98108,553
358,2021-08-10,King,98119,553
359,2021-08-19,King,98052,554
360,2021-08-23,King,98168,555
361,2021-08-25,King,98033,555
362,2021-09-15,King,98102,558
363,2021-09-21,Pierce,98375,559
364,2021-09-21,Pierce,98404,559
365,2021-09-21,King,98119,559
366,2021-10-01,Snohomish,98012,560
367,2021-10-08,King,98108,561
368,2021-10-08,King,98178,561
369,2021-10-08,King,98199,561
370,2021-10-14,King,98065,562
371,2021-10-12,King,98033,562
372,2021-10-15,King,98125,562
373,2021-10-22,King,98004,563
374,2021-10-21,Pierce,98422,563
375,2021-10-26,Pierce,98372,564
376,2021-11-03,Clark,98682,565
377,2021-11-12,King,98029,566
378,2021-11-19,Island,98249,567
379,2021-11-17,King,98014,567
380,2021-11-16,King,98106,567
381,2021-11-24,King,98006,568
382,2021-11-22,Pierce,98335,568
383,2021-11-30,King,98059,569
384,2021-12-07,Snohomish,98292,570
385,2021-12-07,King,98125,570
386,2021-12-07,King,98199,570
387,2021-12-15,Snohomish,98201,571
388,2021-12-22,Snohomish,98020,572
389,2021-12-23,King,98033,572
390,2021-12-30,King,98024,573
391,2021-12-29,Pierce,98374,573
392,2021-12-29,Clark,98661,573
393,2021-12-29,King,98109,573
394,2022-01-12,Clark,98606,575
395,2022-01-14,King,98101,575
396,2022-01-14,King,98072,575
397,2022-01-19,Skagit,98274,576
398,2022-01-21,King,98199,576
399,2022-01-25,Island,98260,577
400,2022-01-27,King,98052,577
401,2022-01-27,King,98102,577
402,2022-02-08,Snohomish,98043,579
403,2022-02-08,Pierce,98332,579
404,2022-02-18,King,98005,580
405,2022-02-23,King,98033,581
406,2022-02-23,Benton,99352,581
407,2022-02-23,Kitsap,98311,581
408,2022-02-28,King,98188,582
409,2022-03-02,Snohomish,98012,582
410,2022-03-03,Clark,98665,582
411,2022-03-09,King,98115,583
412,2022-03-11,Pierce,98332,583
413,2022-03-25,King,98104,585
414,2022-03-24,King,98198,585
415,2022-03-21,King,98045,585
416,2022-03-22,King,98155,585
417,2022-04-01,King,98199,586
418,2022-04-07,Spokane,99016,587
419,2022-04-08,King,98001,587
420,2022-04-14,Thurston,98506,588
421,2022-04-11,Benton,99354,588
422,2022-04-11,Clark,98607,588
423,2022-04-26,King,98033,590
424,2022-04-27,Whatcom,98229,590
425,2022-04-29,Kitsap,98370,590
426,2022-05-04,Benton,99338,591
427,2022-05-04,King,98033,591
428,2022-05-05,Pierce,98402,591
429,2022-05-11,San Juan,98245,592
430,2022-05-19,Pierce,98332,593
431,2022-05-20,King,98133,593
432,2022-05-20,Snohomish,98020,593
433,2022-05-17,King,98115,593
434,2022-05-24,King,98115,594
435,2022-06-02,King,98125,595
436,2022-06-09,King,98001,596
437,2022-06-14,King,98003,597
438,2022-06-24,Benton,99353,598
439,2022-06-28,Snohomish,98021,599
440,2022-06-29,Clark,98685,599
441,2022-06-28,Snohomish,98296,599
442,2022-07-07,Pierce,98335,600
443,2022-07-14,King,98011,601
444,2022-07-19,Snohomish,98296,602
445,2022-07-25,King,98074,603
446,2022-08-02,Snohomish,98012,604
447,2022-08-03,Skagit,98274,604
448,2022-08-12,King,98045,605
449,2022-08-15,Spokane,99203,606
450,2022-08-16,Thurston,98502,606
451,2022-08-17,King,98027,606
452,2022-08-22,King,98104,607
453,2022-08-23,Kitsap,98311,607
